8,26,99,92,13,100,97,43,78,86,19,71,47,96,25,99,26,68,61,58,90,45,33,37,67,82,85,76,97,79,36,6,0,15,11,9,10,3,13,14,1,4,12,6,7,2,5,8,0
69,18,53,60,35,53,16,30,58,24,68,100,66,42,56,3,48,35,67,66,58,39,30,34,34,41,12,36,5,56,79,99,0,10,6,9,15,5,1,2,14,13,3,11,12,8,4,7,1
3,37,79,69,57,29,80,25,85,9,62,10,80,13,94,13,38,97,50,36,42,27,90,53,32,85,96,53,6,9,39,18,0,12,8,1,11,13,3,7,4,6,5,2,9,10,15,14,2
22,21,33,35,54,68,100,68,97,82,27,1,75,88,90,8,3,30,77,36,25,62,3,59,19,3,36,40,2,12,90,21,0,5,12,14,8,11,10,2,6,4,3,15,7,9,13,1,3
29,40,81,38,48,78,97,97,48,62,7,33,72,84,60,25,21,3,48,0,44,3,98,79,11,60,81,26,46,53,27,47,0,15,12,5,8,10,9,7,13,1,11,3,6,2,4,14,4
69,49,68,89,47,80,40,34,88,96,1,40,16,87,48,10,21,2,1,31,61,15,31,100,9,94,38,46,57,72,43,97,0,13,3,10,7,8,9,5,6,12,11,15,2,14,1,4,5
3,11,59,31,38,33,39,18,90,99,93,34,98,12,49,79,71,90,65,26,67,76,67,28,57,82,66,98,12,1,59,76,0,2,7,12,15,10,8,13,4,5,6,11,9,1,3,14,6
20,57,40,73,61,94,69,70,12,75,40,84,85,36,19,31,0,23,33,68,50,87,31,48,80,79,26,74,55,82,63,18,0,4,13,9,1,5,10,14,2,12,3,6,15,8,7,11,7
21,29,85,52,8,49,93,21,52,96,57,81,11,40,19,94,40,58,43,3,79,4,23,41,43,31,32,72,39,25,85,27,0,6,2,11,8,13,7,4,5,1,15,3,10,9,14,12,8
22,95,33,44,87,92,75,64,1,17,37,83,85,11,82,79,40,21,88,74,81,25,31,20,43,60,49,74,42,86,97,2,0,14,2,7,9,3,10,15,6,8,11,4,1,12,13,5,9
11,30,1,51,39,77,61,9,70,17,64,92,69,28,85,7,43,11,97,70,54,28,96,53,5,32,8,88,24,14,69,81,0,14,8,10,6,4,3,7,11,9,15,5,2,13,1,12,10
16,25,20,46,0,38,9,54,85,81,15,79,10,1,50,68,33,91,9,85,70,35,15,99,99,77,25,11,66,32,13,2,0,2,1,3,5,9,11,8,7,4,12,10,14,13,15,6,11
62,16,44,82,5,77,48,80,6,1,30,34,44,70,49,85,80,68,57,0,72,35,51,39,17,81,62,16,64,6,87,68,0,13,11,10,15,8,6,3,7,1,12,2,5,4,9,14,12
100,21,55,54,56,22,4,10,20,6,23,53,24,62,25,64,55,40,94,53,52,6,28,50,36,40,16,86,83,96,55,61,0,9,14,15,1,8,12,11,5,6,7,13,3,4,10,2,13
47,54,3,91,39,60,33,76,91,5,20,84,14,80,76,57,31,88,30,81,19,41,7,65,21,81,1,33,80,6,43,19,0,2,3,9,8,5,12,6,1,11,13,10,15,14,4,7,14
11,17,98,93,67,66,98,78,5,96,61,96,28,75,91,38,76,67,18,59,93,19,54,77,25,78,92,28,59,58,8,62,0,10,13,7,14,2,8,3,1,5,11,6,12,4,15,9,15
29,21,4,25,55,92,34,85,13,1,26,49,34,72,92,88,59,77,91,29,55,90,37,69,100,35,24,23,7,5,30,56,0,13,4,14,1,5,15,11,6,3,2,10,8,7,12,9,16
63,69,88,69,59,57,10,5,49,99,7,27,35,73,28,36,88,20,14,15,66,64,13,70,11,84,36,100,36,75,82,1,0,10,2,6,14,4,13,12,11,7,5,9,3,15,8,1,17
53,4,13,23,79,62,24,2,19,10,53,25,47,31,67,94,19,7,64,74,17,1,27,83,97,51,9,84,34,9,38,7,0,15,14,3,10,8,4,1,13,11,7,9,2,12,6,5,18
25,50,45,18,75,27,66,90,51,37,20,8,3,48,20,80,53,40,51,41,18,9,21,75,39,86,25,81,48,68,73,48,0,6,10,5,1,4,9,8,2,15,14,3,12,13,7,11,19
92,4,42,63,68,76,72,76,71,31,26,45,55,66,65,24,53,26,66,8,9,24,54,63,73,58,38,74,8,58,62,96,0,4,12,3,2,15,6,11,1,13,14,5,10,8,7,9,20
94,85,5,43,61,45,84,19,44,45,63,75,85,81,56,64,22,79,33,37,57,64,15,41,53,5,49,51,26,53,95,57,0,15,3,12,2,13,4,9,11,1,14,8,7,10,5,6,21
9,95,73,71,73,18,25,89,10,36,9,53,58,65,91,27,47,64,3,14,13,1,29,93,85,21,46,32,63,70,11,48,0,5,15,4,9,10,13,2,12,7,1,14,6,8,11,3,22
19,66,81,3,25,35,82,61,85,90,73,93,58,83,3,38,7,66,9,19,60,68,95,81,29,1,48,36,93,66,92,57,0,8,7,9,12,1,3,15,14,11,4,5,6,10,13,2,23
35,72,42,55,58,49,4,38,36,12,64,35,43,48,30,95,17,100,58,20,84,78,59,35,17,51,81,95,22,82,65,24,0,14,8,7,13,10,2,11,5,15,9,4,3,12,6,1,24
83,0,1,32,77,7,8,50,40,28,48,25,7,19,99,87,11,66,75,47,6,7,26,87,62,96,23,4,8,44,42,72,0,9,7,12,15,11,8,3,14,1,6,10,13,4,5,2,25
38,53,69,28,46,89,45,95,14,33,3,35,98,34,69,45,31,11,58,83,19,74,25,37,4,3,96,54,61,96,70,16,0,10,2,3,14,9,13,6,7,1,15,8,12,5,4,11,26
30,85,83,0,82,84,20,8,42,54,27,29,10,4,73,48,28,84,17,78,85,100,41,69,28,56,25,25,32,17,8,7,0,8,9,11,4,12,5,13,15,6,3,14,1,7,2,10,27
96,93,43,68,1,5,70,72,69,84,60,45,60,65,28,55,38,23,27,9,73,16,69,56,62,47,61,22,47,52,27,81,0,4,3,6,14,1,15,7,2,9,8,13,10,5,12,11,28
87,100,75,90,5,79,90,14,51,67,54,26,95,84,71,60,52,75,39,67,93,90,35,55,36,66,100,57,37,21,72,42,0,10,6,13,7,15,3,5,14,11,2,12,9,4,8,1,29
4,63,60,68,63,24,85,15,98,47,69,57,18,20,43,27,66,64,9,48,6,67,71,23,95,94,96,39,78,63,4,58,0,10,1,8,5,14,12,4,13,3,11,2,7,6,9,15,30
30,2,41,69,74,15,51,88,52,33,40,84,84,94,10,65,36,91,6,10,77,23,1,4,68,27,81,22,99,75,10,6,0,4,12,2,10,13,14,6,3,8,5,1,7,9,11,15,31
79,92,42,93,28,62,47,96,39,6,43,41,16,10,61,66,20,27,70,73,5,74,4,69,61,90,100,35,78,27,60,56,0,12,3,1,10,11,2,5,8,6,4,14,13,15,7,9,32
57,25,32,66,49,63,77,53,18,30,44,0,60,39,27,73,57,14,88,94,35,34,98,2,40,88,81,53,6,91,68,5,0,8,11,15,5,4,10,2,1,7,14,12,9,13,3,6,33
27,35,87,29,99,24,30,44,24,27,25,95,18,82,66,35,22,23,74,30,72,97,2,77,51,75,2,77,100,5,34,0,0,3,11,13,6,5,10,12,7,9,1,2,14,15,8,4,34
31,49,39,25,88,44,3,63,55,60,31,62,30,5,95,51,21,12,64,42,4,8,16,72,41,96,15,86,5,23,30,14,0,5,12,13,11,3,14,10,8,6,15,1,9,2,7,4,35
94,32,75,61,72,94,69,65,45,28,80,95,94,34,13,14,52,37,10,45,7,0,88,26,47,8,87,52,4,99,75,30,0,11,15,8,4,12,10,7,9,14,2,5,3,1,13,6,36
21,54,59,46,37,97,3,9,33,58,15,67,74,12,42,52,85,57,19,95,81,47,97,30,94,76,92,4,43,15,41,32,0,4,7,1,15,3,14,6,13,11,10,8,12,2,9,5,37
62,50,92,51,5,18,91,50,90,21,63,80,47,43,17,70,54,61,17,42,15,5,81,71,52,22,16,24,25,31,8,71,0,8,5,11,1,3,4,12,10,2,13,14,9,15,7,6,38
11,39,84,39,88,88,42,99,8,19,60,54,29,74,0,5,54,78,84,9,67,85,32,60,31,40,31,31,42,89,61,95,0,4,7,9,1,5,8,10,2,15,3,14,6,11,12,13,39
37,9,26,96,82,68,48,54,15,36,15,35,31,11,27,88,71,35,18,31,100,87,57,69,83,76,60,24,17,5,95,2,0,13,15,8,2,10,12,11,3,1,7,4,5,9,14,6,40
37,49,68,5,33,62,60,10,84,38,80,82,26,66,98,22,54,65,53,87,98,37,70,69,83,43,51,70,46,94,84,77,0,3,1,7,10,4,12,15,5,11,8,13,9,14,6,2,41
12,83,35,9,48,25,19,72,52,31,44,21,96,24,67,46,60,100,33,6,5,89,93,54,26,16,16,44,55,7,23,7,0,10,8,11,6,7,4,2,5,14,1,9,15,12,13,3,42
63,78,44,41,25,93,22,76,90,73,70,73,57,86,50,75,48,32,44,22,52,30,48,85,96,98,67,52,56,83,84,11,0,6,14,7,11,2,3,1,8,10,9,15,13,4,12,5,43
88,27,42,63,36,11,53,43,0,87,54,66,35,30,26,56,82,47,95,92,24,31,24,16,61,18,6,55,15,33,22,28,0,8,9,5,1,7,4,13,14,10,15,11,2,6,3,12,44
83,54,93,42,36,81,44,64,56,51,63,90,88,56,49,33,95,77,54,14,39,25,31,2,80,79,82,69,39,52,19,19,0,13,8,12,5,2,3,14,4,7,10,15,11,9,1,6,45
60,78,2,37,39,2,0,52,64,100,72,19,96,90,35,69,81,95,57,21,9,27,32,12,17,50,31,7,15,84,45,55,0,15,7,14,12,3,1,10,11,13,2,9,5,6,8,4,46
75,0,88,63,30,87,98,73,49,49,9,63,25,19,72,6,94,18,34,2,58,27,98,3,49,43,58,51,64,2,6,34,0,11,8,10,12,4,13,1,3,2,5,15,6,9,14,7,47
72,34,73,30,75,47,71,81,42,56,67,37,25,51,43,57,67,48,68,85,12,41,37,11,82,63,89,100,88,65,30,57,0,1,11,10,6,15,4,7,3,9,13,14,12,2,8,5,48
34,33,69,47,79,29,100,57,68,27,64,90,12,24,23,43,23,68,28,79,61,21,13,71,96,61,22,47,29,86,94,42,0,6,7,13,11,8,9,14,5,12,3,15,1,2,4,10,49
54,34,60,86,99,86,56,47,48,73,69,47,7,4,23,11,63,43,89,97,10,57,94,28,91,10,85,3,33,22,96,61,0,14,7,6,10,4,1,9,2,15,11,12,13,5,8,3,50
69,49,98,35,17,63,88,52,38,42,60,3,83,60,98,66,92,27,25,98,63,16,91,84,99,82,56,59,16,96,33,55,0,13,9,14,2,15,4,5,10,8,1,3,7,12,11,6,51
27,67,25,42,70,9,60,97,12,9,18,35,58,13,41,62,69,27,74,61,25,99,68,87,79,15,80,7,11,70,74,71,0,7,1,5,4,6,2,13,12,8,9,15,11,3,10,14,52
5,39,86,86,81,12,47,48,40,22,27,73,26,62,81,46,24,43,38,99,78,85,12,27,20,79,72,82,66,74,51,100,0,11,4,2,7,14,13,10,1,15,9,12,5,6,3,8,53
28,74,33,37,94,80,36,16,48,95,6,81,36,82,28,55,42,34,50,15,43,51,82,96,21,68,94,100,17,69,62,25,0,6,4,11,13,2,15,9,3,8,1,10,7,12,14,5,54
87,75,67,90,31,28,16,2,68,61,22,44,5,77,48,96,16,50,68,97,24,71,13,61,82,90,32,9,51,2,10,48,0,12,1,9,7,10,6,11,15,8,5,2,3,13,14,4,55
17,72,66,66,23,68,64,16,82,87,68,58,25,25,88,65,64,19,94,47,97,35,66,9,96,2,69,36,27,100,45,71,0,2,6,13,8,3,11,12,10,9,7,4,1,5,15,14,56
29,7,70,4,45,18,20,72,25,63,11,38,78,76,15,12,52,35,68,67,95,98,15,50,26,46,70,55,26,45,16,44,0,2,1,8,13,9,6,10,3,4,12,14,11,15,5,7,57
55,76,46,46,0,51,10,33,15,6,64,37,55,25,24,30,16,89,48,25,57,62,23,59,56,79,97,67,76,31,95,85,0,12,15,13,14,5,6,9,7,4,3,2,8,11,1,10,58
