19,73,53,86,86,67,97,72,90,44,88,16,38,2,64,37,60,12,90,9,80,54,31,9,95,70,76,24,90,75,80,98,0,1,15,14,3,12,2,10,4,7,13,5,9,8,6,11,0
36,41,54,41,42,95,79,43,70,96,22,93,12,78,0,80,80,31,4,58,36,35,69,3,44,30,8,70,11,60,9,38,0,10,12,1,11,8,3,4,2,5,6,7,13,14,9,15,1
81,26,52,38,97,56,28,22,52,86,58,75,49,81,56,39,5,1,32,19,80,41,69,27,40,85,100,56,0,88,80,37,0,15,10,13,2,5,4,6,12,14,8,3,9,1,7,11,2
85,73,25,54,36,46,90,8,61,8,31,55,7,6,84,61,86,16,36,56,69,52,83,30,92,22,63,68,30,98,82,52,0,13,14,1,5,9,2,6,4,3,8,12,11,10,15,7,3
58,72,9,19,82,27,27,23,31,30,48,10,14,91,76,45,100,62,17,4,65,64,88,96,13,14,0,89,71,43,100,59,0,10,11,8,15,7,14,2,5,9,12,1,3,4,13,6,4
30,12,10,67,74,57,20,76,8,69,64,71,64,57,41,70,77,14,9,90,19,54,92,64,84,43,20,93,4,79,16,64,0,10,15,1,4,14,9,13,3,7,5,6,2,11,12,8,5
92,75,60,5,43,0,34,35,55,66,11,64,36,58,49,68,86,89,34,0,66,63,43,75,73,33,63,40,54,4,4,12,0,8,10,4,7,11,6,5,3,15,9,2,14,1,12,13,6
9,76,70,10,71,96,47,11,100,54,81,85,100,20,91,59,44,53,64,44,49,19,23,25,60,31,82,5,98,51,89,6,0,2,5,7,4,14,6,15,13,1,3,10,12,9,8,11,7
94,97,7,30,42,42,76,37,0,94,58,68,42,62,13,65,89,100,55,97,46,69,58,53,79,30,100,67,2,37,68,62,0,8,9,4,7,14,1,2,6,10,5,15,11,3,12,13,8
76,61,80,17,13,84,27,13,80,85,1,70,38,50,64,36,11,26,39,2,97,32,60,73,84,43,63,18,75,17,15,38,0,12,10,1,14,7,13,9,3,8,15,5,2,6,11,4,9
1,92,44,37,6,49,59,81,0,0,60,21,90,21,0,13,2,33,85,10,10,94,62,30,87,2,97,4,32,8,40,32,0,2,8,7,4,14,15,1,11,5,9,12,13,6,3,10,10
14,31,46,42,49,11,70,68,2,68,10,23,30,21,5,63,49,37,63,69,51,8,77,77,76,12,6,51,78,85,55,24,0,13,7,4,14,11,3,9,1,8,15,12,10,2,6,5,11
81,74,52,89,38,56,31,93,6,59,2,77,83,9,97,78,34,81,49,55,43,2,29,24,10,73,67,4,1,64,60,53,0,7,6,13,10,11,15,9,2,4,14,5,12,8,3,1,12
53,51,27,0,84,22,89,36,29,41,46,55,84,14,67,39,0,45,51,43,74,32,72,67,14,83,78,88,89,43,79,47,0,9,7,10,6,2,3,14,15,11,13,12,8,1,4,5,13
33,3,6,5,22,82,85,32,91,64,0,83,81,17,89,91,72,83,1,65,78,76,75,49,59,25,48,81,67,12,43,78,0,12,14,6,3,11,4,7,10,8,13,15,2,5,9,1,14
78,34,33,67,92,13,22,54,52,3,77,96,82,0,80,50,22,35,98,89,49,39,25,36,93,83,55,39,86,44,55,20,0,14,7,12,9,5,1,3,8,11,10,13,15,4,6,2,15
98,41,82,45,69,32,29,47,9,89,30,94,24,67,62,34,95,27,6,99,26,56,79,49,89,60,49,100,72,37,21,13,0,8,14,2,7,15,3,10,6,4,9,5,13,12,11,1,16
33,30,4,5,33,73,92,92,75,57,99,3,79,61,61,22,11,33,7,27,65,39,4,27,51,29,5,23,86,70,46,42,0,1,13,11,9,8,2,3,14,6,4,10,5,7,12,15,17
60,96,93,45,42,3,70,30,36,21,51,91,35,7,55,25,30,21,96,31,66,73,65,46,34,13,33,61,84,96,100,18,0,5,13,8,4,12,6,2,7,3,15,9,1,11,10,14,18
4,88,25,80,14,58,52,46,52,36,8,48,91,90,70,60,69,89,58,45,73,77,21,12,37,93,60,6,35,92,25,62,0,1,14,12,8,6,10,7,9,3,4,13,11,5,2,15,19
83,5,22,42,51,17,86,92,35,40,52,93,52,49,61,68,74,22,82,99,82,77,98,13,31,93,100,89,10,27,37,60,0,2,14,1,4,15,12,5,9,3,13,10,7,6,8,11,20
79,14,22,66,16,75,22,15,32,57,95,50,81,86,72,19,86,56,88,4,85,68,83,75,71,92,81,13,43,33,68,89,0,13,9,5,8,10,11,6,12,15,2,1,4,3,14,7,21
88,22,22,85,11,92,16,37,6,45,80,56,59,55,5,73,76,92,67,40,67,69,26,48,63,82,93,61,31,71,86,42,0,15,13,5,10,8,12,14,1,2,7,4,3,11,6,9,22
44,80,68,48,57,28,57,10,45,70,64,30,31,85,30,21,18,48,78,92,99,24,36,19,77,59,91,99,52,26,91,69,0,4,9,13,15,12,1,10,5,2,14,3,11,7,8,6,23
43,43,9,90,79,48,10,54,96,0,21,37,40,57,74,36,91,48,4,35,38,34,30,67,34,82,39,69,100,37,17,4,0,10,7,2,8,14,4,15,5,9,3,1,12,11,13,6,24
55,46,96,46,2,62,95,83,21,50,63,85,25,96,53,3,27,77,72,99,10,35,71,37,32,93,95,50,14,95,31,3,0,7,15,10,4,2,8,14,6,12,5,9,3,13,1,11,25
86,99,69,52,35,80,93,43,1,20,36,19,89,30,30,11,23,2,78,5,51,49,88,44,74,57,75,1,94,68,73,51,0,2,10,4,8,7,5,13,9,6,3,11,15,1,12,14,26
