49,79,100,43,95,97,97,76,83,71,67,81,31,44,97,15,49,59,46,62,80,89,41,13,25,56,1,78,31,31,96,20,0,5,10,2,3,4,1,15,7,11,14,6,12,13,9,8,0
95,52,87,33,66,10,43,91,42,45,14,2,83,91,85,66,52,75,42,39,54,94,78,81,42,84,27,17,16,30,56,81,0,7,11,6,10,3,12,15,8,4,9,14,5,13,2,1,1
39,25,45,19,30,9,4,27,25,79,7,45,94,74,97,60,70,73,72,64,64,7,12,77,76,50,31,42,73,11,97,68,0,2,1,10,14,12,7,15,6,9,8,4,11,5,3,13,2
97,31,90,91,67,25,75,37,57,54,45,16,9,87,31,11,65,50,44,67,33,5,62,21,44,86,4,46,16,3,23,59,0,3,2,11,5,7,10,14,13,15,6,12,9,4,8,1,3
71,20,95,14,19,81,37,83,47,3,90,23,80,52,94,75,62,26,58,13,99,71,64,6,26,38,15,23,6,85,34,93,0,8,9,11,4,13,12,14,2,15,3,7,10,6,5,1,4
30,26,23,30,73,86,95,44,62,79,6,31,23,96,41,64,71,49,15,40,40,27,64,88,87,22,78,35,56,41,43,83,0,1,5,9,7,6,15,4,11,2,3,12,13,8,14,10,5
93,30,22,36,50,21,72,19,76,83,63,99,21,12,45,63,51,15,49,56,78,37,97,58,4,83,72,90,0,53,41,78,0,10,3,8,2,6,1,14,12,15,7,9,5,13,4,11,6
90,37,85,50,37,76,96,63,89,63,27,93,4,50,22,37,90,14,19,88,70,74,97,79,91,76,66,8,67,76,25,63,0,1,4,3,11,12,10,14,2,5,9,15,6,7,13,8,7
81,13,69,15,28,11,63,71,36,43,42,97,79,58,67,30,23,60,42,31,79,59,83,88,71,72,17,99,4,56,47,85,0,1,2,9,4,8,14,13,5,15,3,12,11,10,6,7,8
12,62,40,25,63,13,1,91,47,27,9,83,88,15,96,67,45,62,9,83,65,52,43,56,26,83,49,81,75,99,36,27,0,5,9,3,12,13,14,7,10,6,2,4,1,15,11,8,9
3,86,75,86,49,40,29,62,30,32,50,52,8,61,97,22,47,47,12,33,28,27,31,91,26,74,43,77,19,0,12,37,0,6,15,9,14,10,4,2,8,5,7,1,13,3,12,11,10
65,80,15,95,99,36,28,84,58,54,29,7,22,63,50,25,98,75,56,93,4,81,48,7,33,60,55,94,79,83,57,59,0,14,8,2,11,5,7,4,15,12,6,10,1,3,13,9,11
9,65,37,85,94,74,83,99,83,8,9,48,80,47,12,97,22,57,63,16,23,13,64,90,30,20,94,31,42,34,82,17,0,8,5,10,12,14,9,4,15,13,6,2,3,11,1,7,12
95,2,34,97,65,37,32,12,62,64,16,4,38,42,38,37,7,100,8,34,81,86,56,26,74,40,68,52,97,56,42,47,0,11,2,12,13,4,15,6,7,3,5,9,8,1,10,14,13
92,5,99,61,91,49,100,33,30,2,93,68,40,66,98,2,2,47,51,57,53,36,23,13,11,28,88,9,10,100,74,40,0,13,4,11,12,8,14,6,9,10,15,2,5,1,3,7,14
35,65,14,55,83,5,6,42,24,15,58,9,84,45,11,92,20,28,17,51,28,44,19,93,71,48,30,40,68,36,40,58,0,11,7,1,9,3,10,13,8,4,5,2,14,6,12,15,15
41,78,41,67,46,93,72,57,97,43,84,38,27,24,55,54,13,38,51,33,24,84,18,12,5,66,55,21,72,62,65,57,0,2,10,12,8,11,6,9,13,5,4,3,14,15,7,1,16
89,21,98,17,58,28,48,57,36,69,69,32,44,57,3,57,26,85,11,39,9,3,70,39,44,76,74,71,37,50,60,91,0,5,2,10,9,7,14,6,3,4,8,12,15,13,11,1,17
83,23,79,13,48,51,95,95,4,56,1,7,17,76,94,4,59,20,40,27,12,71,52,3,62,11,60,63,11,37,71,50,0,15,3,13,2,6,10,4,14,5,9,8,11,12,1,7,18
83,81,81,91,71,30,26,93,39,63,7,28,69,51,62,65,94,93,75,99,87,10,86,6,37,93,64,95,37,8,1,28,0,8,1,9,13,12,3,4,15,5,14,11,10,2,6,7,19
13,93,66,18,95,60,3,85,20,39,64,16,65,58,30,75,5,59,47,39,44,9,17,76,40,56,89,17,4,33,38,20,0,3,8,14,4,15,10,5,1,13,2,6,9,12,7,11,20
36,73,65,88,18,10,31,50,64,23,78,62,34,96,87,88,50,24,72,45,2,100,37,86,14,40,84,73,47,47,36,16,0,10,6,11,1,7,13,5,9,4,8,15,2,12,3,14,21
12,50,93,74,51,46,69,47,42,71,45,20,13,58,79,60,68,15,45,72,0,69,66,63,41,90,100,19,99,53,76,31,0,6,10,12,9,4,2,3,11,7,1,14,13,15,8,5,22
93,46,39,77,60,1,57,52,16,79,51,11,25,6,39,99,32,2,24,90,22,37,71,10,8,32,14,97,37,74,42,58,0,11,2,5,8,6,12,10,4,13,9,7,1,14,15,3,23
57,32,92,17,82,89,48,25,9,55,18,45,72,85,42,61,75,78,42,10,34,72,66,62,43,84,98,36,64,95,76,48,0,3,9,5,4,7,10,12,14,6,2,8,11,15,13,1,24
67,79,3,34,7,48,96,34,95,41,81,54,76,10,83,73,91,87,50,55,31,33,76,91,86,30,16,68,55,2,48,60,0,11,8,7,5,4,3,12,6,14,10,1,2,13,15,9,25
38,75,31,23,69,24,44,78,9,33,67,47,14,100,2,87,14,70,71,28,15,51,96,37,50,51,82,82,9,28,65,45,0,6,7,8,10,4,14,1,12,5,15,2,9,11,13,3,26
86,59,63,46,49,100,44,31,60,96,30,25,47,33,59,84,83,26,45,73,73,95,59,95,7,94,53,73,75,89,38,21,0,8,1,6,3,15,5,12,9,13,7,2,11,4,10,14,27
56,7,2,3,26,96,49,1,24,45,48,85,43,41,69,38,31,61,46,68,35,34,34,2,86,39,76,25,30,16,97,44,0,3,11,1,14,10,6,4,8,2,5,9,7,12,15,13,28
68,40,52,35,18,35,38,20,73,65,39,14,3,32,7,52,51,35,39,71,85,83,15,66,13,23,33,38,89,53,54,38,0,14,10,4,9,11,7,6,12,2,13,3,5,8,1,15,29
55,52,4,38,33,27,81,29,88,43,81,5,69,10,87,70,89,94,10,71,69,56,9,41,25,69,8,80,32,4,68,86,0,12,13,9,11,1,2,14,6,5,3,4,7,8,15,10,30
75,16,43,99,37,68,51,91,64,0,79,80,97,6,82,87,36,43,17,17,86,3,9,81,23,57,24,57,69,67,91,93,0,6,10,4,9,8,12,13,2,11,1,3,15,7,5,14,31
81,99,47,35,43,90,91,72,65,25,67,48,78,11,58,90,42,90,100,65,44,75,67,75,31,50,8,59,31,35,47,94,0,11,7,15,2,8,10,13,12,14,1,4,6,5,9,3,32
