0,11,38,92,57,5,50,82,95,95,41,94,98,23,43,25,63,24,54,55,36,100,99,8,96,91,8,60,54,47,54,97,0,13,14,9,3,1,10,5,15,4,12,6,11,2,8,7,0
57,74,23,78,85,6,66,19,57,42,46,79,56,3,78,95,86,22,78,64,32,1,11,97,2,18,95,90,62,87,40,1,0,5,1,11,12,10,15,6,2,8,3,4,9,13,7,14,1
77,61,14,55,18,29,73,100,84,13,45,67,91,23,5,29,8,89,35,58,91,77,52,60,19,8,70,83,98,35,81,0,0,10,3,13,11,5,9,8,1,7,2,12,15,4,6,14,2
38,2,78,88,70,44,67,98,10,66,63,72,94,11,79,38,88,99,3,74,71,85,90,1,98,90,15,68,63,43,36,76,0,11,6,7,2,14,5,10,1,12,8,3,15,13,9,4,3
32,56,85,8,13,63,46,22,41,97,34,71,43,49,50,32,78,56,11,17,65,22,22,9,28,74,77,94,49,45,55,38,0,2,12,5,4,13,8,1,10,3,11,9,7,15,14,6,4
53,100,17,23,78,71,15,50,82,74,67,95,28,93,77,81,95,6,27,60,27,76,66,0,1,12,43,24,36,76,92,73,0,6,14,10,9,3,12,1,13,11,8,15,4,2,7,5,5
33,76,27,87,39,14,2,15,62,4,11,84,50,21,3,56,78,1,29,75,96,95,93,9,48,57,73,82,57,0,32,10,0,12,13,10,11,8,4,14,6,2,15,3,7,5,1,9,6
33,30,20,12,78,77,96,16,69,29,85,18,45,20,10,71,58,62,71,61,34,62,33,33,100,66,6,95,81,7,70,97,0,11,10,7,13,15,2,12,9,8,4,5,3,14,6,1,7
55,56,6,83,4,74,43,10,82,45,8,43,95,32,78,5,87,13,69,67,75,66,33,56,31,99,8,12,5,69,16,25,0,9,10,4,6,8,7,3,13,15,5,14,2,1,12,11,8
49,31,70,74,36,12,39,84,70,64,66,18,62,9,17,85,14,89,40,50,62,83,73,57,34,71,24,1,10,24,49,87,0,5,6,2,13,14,9,12,7,8,3,15,10,1,4,11,9
6,6,67,79,97,32,10,68,11,93,98,80,23,2,60,37,44,85,59,94,39,24,99,82,1,25,79,35,93,20,92,12,0,12,3,4,8,9,1,11,5,2,14,15,13,7,10,6,10
18,99,66,28,9,37,60,72,51,21,86,12,84,93,13,53,79,7,45,80,55,46,93,27,95,20,61,94,13,7,76,97,0,9,13,15,6,3,10,1,11,12,5,8,4,14,2,7,11
66,46,32,6,71,100,6,7,69,16,35,12,26,43,94,60,51,52,23,43,19,67,30,55,21,95,94,7,7,74,52,47,0,8,15,5,1,3,9,6,11,10,14,12,2,7,13,4,12
90,32,29,44,4,67,53,99,82,64,97,92,68,48,98,48,94,10,25,13,19,10,18,51,34,5,65,75,71,68,7,2,0,8,12,15,10,9,1,11,2,3,5,13,14,4,6,7,13
32,57,33,30,83,46,0,99,2,2,66,31,66,81,62,76,41,68,27,19,86,86,11,64,87,25,77,2,40,23,1,67,0,11,3,15,4,9,1,14,5,13,12,2,10,6,7,8,14
78,48,7,98,45,36,1,12,6,43,67,31,52,95,12,39,28,71,50,71,94,80,64,52,78,81,18,6,87,94,71,86,0,11,5,2,13,3,7,4,1,8,9,6,15,12,14,10,15
20,96,75,60,95,15,2,47,23,69,15,44,69,86,52,37,49,39,22,26,62,1,96,98,51,35,30,83,90,89,66,76,0,13,15,6,11,14,1,2,10,12,7,8,9,5,3,4,16
68,89,77,48,16,30,23,40,73,63,63,100,41,64,41,71,73,7,57,44,100,46,86,19,73,44,29,53,52,32,84,46,0,5,7,6,13,3,2,9,14,8,11,10,15,1,12,4,17
14,52,39,87,82,36,48,87,8,31,40,2,35,86,66,68,51,100,68,59,31,29,68,67,94,1,79,48,6,49,0,67,0,15,6,1,8,3,7,11,9,13,2,12,5,10,4,14,18
85,56,93,48,50,55,22,55,16,51,93,39,31,58,12,58,46,56,67,27,23,73,95,89,25,97,91,49,29,71,47,73,0,13,1,5,9,2,8,6,3,4,7,10,14,12,15,11,19
26,29,32,3,35,27,91,0,38,31,20,69,73,34,3,90,33,47,38,80,45,19,14,42,97,19,69,94,66,45,17,34,0,2,4,10,1,3,12,6,14,13,9,7,5,8,11,15,20
79,38,72,6,54,1,34,74,60,79,84,30,44,88,82,77,0,44,80,60,4,26,85,43,37,24,23,52,48,78,29,24,0,11,9,7,4,14,6,3,13,8,10,15,12,2,1,5,21
90,1,23,14,12,75,100,1,84,54,61,77,81,35,73,18,90,36,8,21,30,81,46,40,12,23,3,81,91,45,48,26,0,3,6,8,14,4,5,10,2,13,9,12,1,11,15,7,22
43,60,55,52,100,29,79,75,94,96,50,66,7,51,0,35,94,18,6,96,64,31,35,48,53,97,43,74,68,15,26,43,0,13,5,1,10,14,8,2,3,4,12,9,6,7,15,11,23
41,33,8,4,41,2,52,54,53,90,61,60,63,68,94,45,6,95,8,59,28,34,29,28,70,0,58,47,60,25,43,67,0,10,9,8,4,15,6,5,3,13,7,14,12,2,1,11,24
9,63,17,6,16,15,97,0,82,36,69,1,80,49,13,79,47,92,37,80,6,52,89,53,84,45,11,76,4,51,54,68,0,10,14,2,1,5,3,4,12,11,6,15,8,9,7,13,25
27,32,18,75,22,31,56,18,67,58,70,67,73,70,38,33,68,71,57,16,36,45,74,32,73,42,8,100,43,88,35,18,0,7,10,1,13,14,8,6,5,4,12,11,9,3,15,2,26
73,98,37,1,4,8,3,86,60,65,23,46,59,90,74,68,6,18,94,71,47,25,4,58,93,53,30,68,28,11,11,12,0,9,12,7,4,10,1,14,15,2,8,5,11,3,13,6,27
18,75,94,51,73,25,75,77,45,93,64,33,66,34,79,73,10,43,10,65,52,65,19,66,27,65,89,84,75,23,60,91,0,4,15,3,7,13,1,14,2,6,5,10,12,11,8,9,28
56,17,93,75,75,40,60,96,17,75,87,21,94,98,50,4,88,95,74,18,1,68,93,43,71,26,32,46,28,81,58,83,0,7,13,10,4,14,15,3,8,6,1,11,2,5,9,12,29
84,40,67,57,31,97,68,24,85,82,72,22,95,55,80,40,77,97,31,12,90,79,87,30,75,56,15,99,31,61,91,48,0,7,1,12,15,6,10,4,8,2,13,14,9,3,5,11,30
22,99,40,5,53,31,85,80,54,74,56,78,86,38,22,81,96,65,44,41,41,48,39,52,0,34,2,54,18,86,89,46,0,14,7,13,12,1,2,9,10,11,6,15,8,3,5,4,31
99,99,1,82,34,42,87,82,46,91,63,61,68,17,76,12,1,84,84,51,27,9,96,3,47,17,28,38,69,18,24,56,0,3,5,9,11,7,14,6,12,10,13,2,15,1,8,4,32
14,61,96,66,17,31,54,20,92,0,93,95,94,85,99,65,3,70,76,56,74,47,29,28,51,71,48,6,63,71,69,22,0,8,12,14,5,6,7,1,9,10,4,15,3,13,11,2,33
25,60,83,57,73,23,50,97,13,20,18,79,16,71,75,91,88,64,48,80,6,8,60,56,16,28,59,36,53,75,25,47,0,15,12,4,10,2,13,11,1,8,7,3,14,9,5,6,34
4,41,100,4,94,31,89,61,38,13,32,63,69,57,57,57,36,77,5,66,21,5,79,64,80,55,69,18,88,50,42,89,0,9,5,8,15,7,6,12,11,3,14,2,1,13,4,10,35
47,51,38,99,32,59,0,92,85,63,9,66,1,38,54,90,76,35,31,77,13,51,66,90,16,46,15,81,67,69,86,44,0,2,12,6,10,5,3,13,9,1,7,11,14,4,15,8,36
32,28,67,20,98,18,57,51,100,15,39,74,45,6,77,39,59,87,28,89,99,43,45,14,13,54,33,78,55,12,66,43,0,11,6,14,1,4,2,10,7,15,3,8,5,13,9,12,37
