49,42,85,60,25,74,87,84,91,8,12,68,66,17,16,77,44,36,83,74,45,79,69,62,66,75,43,5,37,34,55,55,149.562458721637,258.189816926723,173.6456478792216,97.2174494084274,277.5255077090242,70.64678889725455,267.6766499072281,7.810249675906654,184.4159774934906,237.57428879863465,202.85506640807637,216.19673047220272,44.70454535510886,15.090359565187171,322.44766259945663,336.765483662733
48,53,12,94,98,86,0,44,18,67,56,93,52,28,85,64,68,55,84,46,44,24,92,3,28,62,27,72,99,42,85,89,121.34719393904396,207.97478250910996,55.218346153647786,84.42450988666826,165.35855610837473,373.4388968686893,233.52864718747122,252.76403124914256,271.12159099982836,382.38316877868846,326.2689912084063,21.93171219946131,94.72014002765526,286.6457656960884,194.6331184449836,411.65773111529734
67,14,13,96,39,35,85,81,76,16,89,49,2,81,10,9,95,57,54,38,97,29,29,35,21,94,3,73,66,24,70,25,165.01156047654592,298.2590522500715,91.45838175628784,9.219544457292887,55.458381756287835,183.6126357142842,256.05656787386226,65.45838175628784,313.55611079084986,33.917722527749824,288.2590522500715,156.76534922531062,191.67489346258276,331.99519970543565,336.1183053310533,347.52005958204467
96,66,73,67,50,54,32,59,53,90,24,21,51,21,75,98,77,37,15,37,94,99,42,64,48,16,40,36,35,87,72,34,301.00106669973616,145.89137955542952,121.90479119306488,75.49624792151278,209.86019159448296,240.20644483359078,52.086848100073524,270.735574798893,191.50263184379713,33.06055050963308,133.08513108056383,234.37549293874548,166.48263983740353,93.74453551240744,264.9046229040477,324.02279556617884
30,32,21,31,78,24,68,40,54,16,71,66,2,59,82,15,15,89,0,65,6,30,44,22,10,32,67,32,17,21,5,13,9.055385138137417,226.9116729566524,205.24794469961842,264.7783822106923,179.07544004301363,83.90969785584582,236.7605307584485,118.5361965723524,90.23425317618258,51.27730622018879,276.4402860003829,55.74944217518837,213.31020244791696,19.825714752406427,34.247919854262385,293.6449365344682
62,24,14,30,44,41,12,47,67,2,69,28,52,24,21,83,3,42,37,48,40,33,76,34,76,95,85,26,62,9,55,91,217.2168259109115,256.32248458054363,190.6423751738248,306.89683813490535,8.06225774829855,280.2667564905428,153.53442454326586,200.9380053148118,246.42298964393197,265.2667564905428,36.22836782368795,97.22836782368795,24.186773244895647,298.29451286786275,118.6059261501199,329.4578664802623
49,68,87,50,78,8,50,3,4,54,65,38,24,29,77,5,92,11,89,77,56,75,61,18,43,66,20,38,30,89,24,71,267.1529442725005,189.59142885286727,147.2125478268723,77.96672040540622,242.09301610021717,110.44299520517184,186.4291511926989,203.9092499161436,294.2269170138623,327.28746752349537,165.8136230646106,6.324555320336759,100.59413740337574,32.74424494758257,51.71791090859285,337.18696246010705
30,17,53,82,74,31,18,11,48,31,8,4,64,68,45,75,5,47,34,95,66,77,42,32,62,27,37,33,74,74,12,90,168.31012800593922,240.77195961160507,13.416407864998739,267.9812900308396,25.62296348073244,202.44442381813147,157.67998219320458,68.72748760523706,134.85455777217794,182.23851628312335,274.0640525611378,253.42107025227858,279.1630720747306,190.78252002844087,112.29352942682098,296.6273212713036
22,73,81,30,17,78,86,62,85,70,17,100,1,73,5,36,41,2,95,51,39,8,3,33,50,94,96,3,25,18,70,60,167.5997967784127,7.0710678118654755,128.14826744661286,120.08600969831431,29.071067811865476,344.4731765324055,307.2575884005487,253.49577735927394,142.36093785016476,259.8203326796107,303.6520371250847,62.61208747436232,198.48668720137368,277.024983213696,102.05825332099437,365.4731765324055
14,2,17,0,70,34,36,20,38,10,76,38,79,65,88,89,6,5,15,23,44,49,45,19,34,75,1,9,50,59,45,65,3.605551275463989,75.27314161423949,37.06299700187557,26.864957974690004,82.48424416516747,109.65039957957971,135.2824108155323,290.5567340513305,264.35461994067435,225.40593575237347,46.11838214001299,191.0677135394577,284.1536098138977,213.74403196268287,205.93378228677622,299.10073779664805
26,18,75,44,91,19,38,74,28,65,78,64,76,8,48,27,40,81,80,87,30,0,6,26,70,54,45,98,96,47,27,34,152.98410300512944,103.32797426287722,261.74551182036265,275.1991358674364,176.97069136749408,84.72689902513895,50.88905039376168,254.4654019310821,200.05748412872447,18.439088914585774,328.68746576022227,164.1644428926284,236.74535678441276,131.77089956953301,306.21526070597804,350.22812498876027
65,21,55,35,92,0,60,4,93,48,45,42,34,8,56,22,13,72,56,51,92,92,19,43,75,69,2,27,94,78,16,6,187.5112248279063,350.4848615185121,382.7338925117063,302.4744459818809,175.3046692121726,35.13219475894802,9.055385138137417,131.44124481324997,203.5424443697877,258.3156483185427,101.82705902332827,229.7149490263925,78.48182396347077,272.45778394227364,53.24296503522285,400.45393765837565
3,25,59,64,46,8,0,7,53,48,64,90,89,37,12,10,28,97,89,54,17,67,19,58,37,17,59,85,71,8,88,38,199.46914860903073,69.30703650059984,18.24828759089466,182.38114111839567,227.5402164208962,128.43913283235185,30.61760446774764,264.2144580626807,145.88456593660635,296.16754868002164,305.38709313731454,56.57911443924198,220.46914860903073,94.30703650059984,129.85334639472495,342.061334779099
27,43,65,36,39,95,43,32,23,52,88,39,60,75,35,18,28,83,58,21,21,36,40,85,46,24,86,34,16,6,50,78,162.31225800070516,57.52831533411097,199.77852398012251,9.848857801796104,135.83207008384164,90.22505307987612,215.9030394767196,41.249494738011265,178.865203357952,268.78905718245494,67.57819095523186,191.234520234805,141.21723489097616,238.37524453096384,79.78474657096557,278.00860163974784
29,95,75,49,49,51,52,25,80,64,13,50,89,98,65,53,5,54,41,75,91,8,9,69,32,21,17,96,23,28,95,84,207.18967805995666,330.35712806912346,120.6342211182606,223.00106636079855,64.67029686570893,263.23261257252636,314.23261257252636,55.72602495570977,355.6553493504705,163.1783158906259,40.20185025944974,100.23814306388945,12.041594578792296,88.83638881289808,248.00106636079855,378.9791569298517
0,50,77,87,50,97,91,97,27,77,58,75,77,51,77,56,45,92,31,90,96,6,23,48,96,72,7,56,92,67,53,62,261.07170760707,289.8640677048459,243.86705707298472,324.67874164917777,70.12107175290821,101.99112943799702,96.99112943799702,296.9351355167114,311.07727114044235,150.83782840527627,23.08679276123039,218.3719595050208,353.67874164917777,211.96883526758796,56.19268347572409,362.89828610647066
97,83,6,69,41,4,75,12,50,96,23,98,66,70,7,44,45,30,28,31,79,63,42,2,44,45,85,26,29,74,61,82,230.630826489473,118.31317553284843,81.59522825621531,305.9806375764204,278.9066648350586,336.78513139118525,205.6108344830794,144.61906840878024,180.91265641262245,26.90724809414742,116.07710755534865,159.65236478715315,64.39057772213005,254.16803108135264,323.78513139118525,370.4006040191285
59,35,50,14,60,52,83,18,39,52,74,78,62,3,60,62,69,66,91,47,71,90,70,19,57,48,33,88,39,65,47,86,258.3824552539614,18.152946437965905,211.17668602745806,51.41235313719192,139.02458440697816,242.10363465786168,28.152946437965905,152.02458440697816,181.09346811447543,126.65526753012517,224.21509083786336,13.152946437965905,88.18208178520135,64.41235313719193,102.3242174089323,281.2297745715531
75,46,50,98,86,51,11,49,30,61,30,70,77,24,91,69,19,59,0,95,86,16,58,24,49,43,16,41,34,46,80,30,80.98410578382286,12.083045973594572,203.11186167119354,179.1252733088289,170.1252733088289,286.54823907792655,30.764587665863978,190.30561319632784,131.07402492929563,298.58983365671884,267.54823907792655,246.5244430362979,212.54584280325014,231.22738449551954,313.8213798684467,330.5844344826869
30,12,34,86,84,54,29,31,92,62,2,83,29,87,28,2,49,32,1,37,59,32,96,73,69,3,72,30,86,0,64,91,132.80668716060077,222.9540277231679,360.85611836414785,211.64031922418314,100.41297951909561,127.70766764700798,10.198039027185569,340.83113396964706,54.40211123778626,330.83113396964706,199.93561931346352,300.15541066929114,249.78684345316537,282.89273416765906,163.22049981209187,379.8824159545883
60,65,46,50,95,59,49,86,48,73,51,51,38,63,46,75,69,20,98,24,29,6,43,43,26,85,13,40,89,62,4,26,99.52486904286644,292.73134585429415,28.652386477593524,14.422205101855956,94.42584952927366,76.73404351631953,17.250632226602146,228.32844737718466,257.60300971379354,185.94920717635048,107.14064214873035,51.674115344036196,137.290269012093,299.4395497867935,153.93358598918624,328.59430926102004
59,14,12,13,85,34,25,24,67,19,25,65,40,28,20,25,76,67,99,6,33,89,64,93,70,96,8,87,73,36,10,4,293.784745699616,75.27876489539474,328.0042901569089,9.433981132056603,239.05125185626727,343.52846485316894,279.36254059776,118.58911296078605,43.97381321039769,186.16850189938268,154.91150268320712,148.20329875070775,211.24837430735158,87.44428995599118,303.0042901569089,367.12931229558086
10,19,2,28,16,16,90,22,31,38,57,1,85,79,68,30,90,23,37,78,25,72,7,4,49,7,13,74,31,20,100,13,12.041594578792296,338.33532324276865,232.51089261716095,42.717317879148226,290.6075452353341,156.5588899363708,208.42409985593056,231.51089261716095,108.5484743997396,95.13206653474087,353.33532324276865,300.6075452353341,82.96654147414444,322.8111485465086,245.96451666423465,368.63238178354703
62,21,24,44,36,24,29,44,87,3,7,95,6,7,97,64,55,59,79,64,30,85,52,31,42,74,98,86,97,56,88,99,107.23434534231924,31.60638482030393,112.23434534231924,389.99825249215934,167.7771216503145,66.08826411943727,328.0631062515121,228.98524789566233,253.50054923992485,192.85699405828342,14.142135623730951,209.13581465438313,306.0403907059669,336.0631062515121,289.63917123911017,420.8040960936581
83,31,100,95,67,78,86,83,95,53,70,57,21,11,79,77,99,36,26,3,2,77,57,42,77,3,60,66,0,30,62,16,323.6442666607669,283.9440387100959,305.2051777461811,365.94083862588013,256.5979706735724,96.19437491789779,295.9856332888882,383.4050878224531,86.76039378584119,171.5565133802667,236.74853743229318,28.635642126552707,270.0515947206461,124.51397943491038,48.48507536783191,400.1681424366933
92,1,0,68,76,81,36,100,92,21,21,83,52,56,75,2,56,43,71,25,98,49,85,65,50,67,85,23,27,42,11,93,160.04108598064693,268.45096992035155,224.16779026938246,343.7730513959035,201.4962221718732,77.40684096223931,17.029386365926403,63.80537045350387,40.37462142578391,307.4240577991257,286.8085296710374,88.58718084973826,336.49294150662297,122.55775635266431,187.35408654814225,363.7730513959035
94,58,26,92,21,26,36,56,88,26,55,84,70,66,49,86,99,15,99,58,8,50,73,56,44,24,91,84,86,40,32,14,129.45491447663406,222.74832811563795,166.81799786117287,325.9354964220261,99.36063050828787,75.92988148056791,105.68518582862463,310.37914723592206,5.0,195.45363998772558,65.48957497165736,254.64764806355095,32.20294101747089,340.07763204575707,239.02714871173765,359.77534764934927
10,72,79,90,99,94,17,86,74,87,91,81,57,100,27,50,88,87,75,10,2,71,53,33,85,26,43,47,24,92,59,93,218.00688759078122,195.48164979987078,290.4488419463027,223.83783948562652,180.21731227739704,247.27344379631054,40.71191318292757,208.52005461027608,106.02304523879162,8.06225774829855,74.19538431311253,124.89100750290483,56.99073377902727,281.2292974890098,239.99333390703003,306.1013177888012
63,24,92,23,54,20,40,55,46,32,64,5,82,12,42,89,29,91,71,1,53,55,83,96,62,97,30,45,92,26,100,45,57.51097327216155,296.049107490488,246.86923863681272,281.626902388632,19.026297590440446,42.64490452484304,177.44967689327893,190.60262333124484,27.088555338738995,233.86923863681272,134.8852216231123,155.90901766474093,261.0113742605437,60.51097327216155,81.12650140024985,305.8979652922841
95,58,100,3,68,60,67,0,71,80,3,70,97,36,85,54,74,41,96,1,6,41,42,40,87,98,50,89,75,95,100,28,326.63384052021325,47.72457482536669,293.1444683081198,67.94832324152337,180.80591696287212,360.1778442655308,10.770329614269007,27.79971598019541,322.16170456521365,209.9606764370986,245.97456264783682,92.03151239910795,130.1107495403258,104.40082927596093,351.63384052021325,382.2685662999053
40,36,93,1,97,63,38,44,51,78,80,62,2,49,47,14,32,70,10,45,19,64,89,54,91,39,100,33,48,47,36,57,70.88846637209886,141.63613943602306,313.0321533114575,191.78651612530786,158.66552580194946,249.39143341418176,23.08679276123039,212.40204425339616,258.33570532418094,226.7198653166725,129.59454485723077,114.46179890680922,103.64514508041725,302.5918468025469,286.9713474507336,321.2783645626928
54,28,98,26,66,24,12,60,18,56,92,78,16,61,20,0,78,14,63,52,99,54,34,66,46,93,52,35,25,29,80,55,312.19403880845425,351.13834573964874,119.23536454681303,112.02426199588506,259.17618735621045,123.35847017243069,54.70373269479802,335.51784638783545,215.9712673124327,284.17618735621045,142.0400118647001,171.5865852700884,7.280109889280518,84.13161063392235,233.23394381406476,363.7874563803223
4,91,60,11,47,95,3,10,98,22,63,92,44,2,44,80,13,53,55,17,15,2,58,51,89,92,79,25,85,98,42,16,161.61172370072035,351.5225593388295,83.1987284888215,201.17180459042532,335.2437387427298,126.62093359067745,366.8196178796079,39.05124837953327,153.8014740248137,97.62093359067745,253.82873858623347,305.22912768981905,220.40718865209666,312.44023024074704,140.7630692144084,408.304554904991
10,87,32,70,45,62,67,90,40,30,34,99,91,87,21,21,77,0,9,99,86,50,84,88,14,11,7,9,82,41,91,63,342.8648765180125,327.6005389955388,71.24685733176645,295.21226951413547,37.0415945787923,95.43516791225562,274.1884734725068,184.51616684736263,12.041594578792296,133.36355618943975,88.36410010039015,248.46927466864054,255.74938455792105,143.21241399123585,119.43516791225562,370.6677540669282
4,43,27,81,23,97,72,48,66,43,53,99,46,48,77,48,7,3,61,5,42,77,90,76,99,5,10,39,18,80,78,32,326.7224625536716,299.94703226886486,190.44369960966884,182.6334499337622,269.88043951211904,371.52119958654055,195.44369960966884,40.11234224026316,94.14936658468835,342.24663724993167,226.3143976905351,132.14936658468835,408.6291502170995,317.6670774155342,166.3546293376625,415.8402527680275
7,16,99,97,80,6,98,71,56,69,13,14,34,67,51,28,68,34,18,2,28,64,86,70,64,32,41,88,24,93,59,44,221.21638408968485,97.73700784193936,195.19716042716948,272.52915053235483,6.324555320336759,342.31340910721286,61.336458395536766,128.200100265395,19.32455532033676,349.02161303971224,183.1555658483772,132.67223622039458,296.73658740617526,314.4566325528446,145.67223622039458,401.4143606294312
47,87,50,69,91,48,31,70,47,58,62,32,88,77,93,70,16,56,55,68,13,2,94,34,4,38,64,55,34,52,24,25,182.61181085189116,272.98927157459536,23.345235059857504,171.21005660089978,226.60901142755623,303.68231887601246,295.07999360896986,43.8635195885407,187.71083036548396,102.60477787188358,258.671450511319,65.49682724132464,203.52221866632584,156.89223553762343,128.0998754398475,345.88421456803087
70,18,21,69,83,85,47,45,66,22,13,45,20,68,27,33,63,96,76,8,39,36,37,94,51,18,39,10,79,77,71,10,135.27418284137354,213.85806104252242,268.05716694846063,297.89003472881325,109.81833871865783,133.85996927900044,91.37924980407205,191.03263662149578,11.661903789690601,79.00993292721907,164.9558270006852,38.58772782536312,53.009932927219076,222.80233295252157,17.047068596825106,303.5468889783056
39,44,86,95,77,37,58,88,11,59,76,5,18,78,68,7,49,22,10,59,63,71,85,98,87,41,79,5,46,19,37,69,150.15557704367836,214.93516512351047,118.20093928573407,31.76476034853718,249.99760420727327,53.38028847662548,258.2438154585086,287.5463843179112,32.76476034853718,100.48089413906472,146.99329938351,204.16483550924147,246.99760420727327,283.3037436307919,74.40408451825412,311.71247626510035
